loss_avg;epoch;iteration;global_iteration
0.2518264055252075;0;565;565
0.04545285552740097;0;566;566
0.08269985020160675;0;567;567
0.28442835807800293;0;568;568
0.11967741698026657;0;569;569
0.5712246298789978;0;570;570
0.19617938995361328;0;571;571
0.05907832831144333;0;572;572
0.06467191874980927;0;573;573
0.23333723843097687;0;574;574
0.4226183593273163;0;575;575
0.2270781397819519;0;576;576
0.01740831509232521;0;577;577
0.23500466346740723;0;578;578
0.06549340486526489;0;579;579
0.19609640538692474;0;580;580
0.04082407057285309;0;581;581
0.06355182826519012;0;582;582
1.3559433221817017;0;583;583
0.18698610365390778;0;584;584
0.2590191960334778;0;585;585
0.08495672047138214;0;586;586
0.05672566592693329;0;587;587
0.15832209587097168;0;588;588
0.10648411512374878;0;589;589
0.1873542070388794;0;590;590
0.03797062113881111;0;591;591
0.2596266269683838;0;592;592
0.18930839002132416;0;593;593
0.1391526609659195;0;594;594
0.05997924879193306;0;595;595
0.03933817520737648;0;596;596
0.13728103041648865;0;597;597
0.10129723697900772;0;598;598
0.23026254773139954;0;599;599
0.039359964430332184;0;600;600
0.01176457293331623;0;601;601
0.05211111158132553;0;602;602
0.061927374452352524;0;603;603
0.0540357306599617;0;604;604
0.22460073232650757;0;605;605
0.17297641932964325;0;606;606
0.1024746298789978;0;607;607
0.03862066939473152;0;608;608
0.2354639172554016;0;609;609
0.17181062698364258;0;610;610
0.0919799953699112;0;611;611
0.09110188484191895;0;612;612
0.12292829900979996;0;613;613
0.20148779451847076;0;614;614
0.03739827126264572;0;615;615
0.008413808420300484;0;616;616
0.9286481738090515;0;617;617
0.782895565032959;0;618;618
0.008398466743528843;0;619;619
0.1946306675672531;0;620;620
0.07336864620447159;0;621;621
0.45396605134010315;0;622;622
0.18620115518569946;0;623;623
0.10363711416721344;0;624;624
0.15559406578540802;0;625;625
0.01464619766920805;0;626;626
0.09329825639724731;0;627;627
0.009427591226994991;0;628;628
0.16155962646007538;0;629;629
0.10225391387939453;0;630;630
0.9788318872451782;0;631;631
0.022997846826910973;0;632;632
0.028926536440849304;0;633;633
0.048232726752758026;0;634;634
0.14861199259757996;0;635;635
0.3586956560611725;0;636;636
0.057213425636291504;0;637;637
0.03623828664422035;0;638;638
0.8750600814819336;0;639;639
0.1429985612630844;0;640;640
0.33854353427886963;0;641;641
0.05342918634414673;0;642;642
0.6380987167358398;0;643;643
0.8582003116607666;0;644;644
0.2604309022426605;0;645;645
0.1751028448343277;0;646;646
0.3675117492675781;0;647;647
0.06703744828701019;0;648;648
0.13232985138893127;0;649;649
0.06817717850208282;0;650;650
0.39802059531211853;0;651;651
0.1720440834760666;0;652;652
0.11754286289215088;0;653;653
0.010282890871167183;0;654;654
0.08983653783798218;0;655;655
0.07752010971307755;0;656;656
0.035904474556446075;0;657;657
0.1432667374610901;0;658;658
0.042421936988830566;0;659;659
0.1724873036146164;0;660;660
0.07973947376012802;0;661;661
0.04082716256380081;0;662;662
0.13210460543632507;0;663;663
0.4350109100341797;0;664;664
0.022540032863616943;0;665;665
0.024717533960938454;0;666;666
0.17885152995586395;0;667;667
0.06138359010219574;0;668;668
0.011098000220954418;0;669;669
0.023008625954389572;0;670;670
0.10092220455408096;0;671;671
0.04910636693239212;0;672;672
0.7236077189445496;0;673;673
0.035098329186439514;0;674;674
0.1151752918958664;0;675;675
0.9899957180023193;0;676;676
0.1812363862991333;0;677;677
0.07483403384685516;0;678;678
0.06957340240478516;0;679;679
0.04242005571722984;0;680;680
0.03157859295606613;0;681;681
0.044999271631240845;0;682;682
0.1562260240316391;0;683;683
0.1903979629278183;0;684;684
0.02255570888519287;0;685;685
0.018933521583676338;0;686;686
0.33122292160987854;0;687;687
0.09524156153202057;0;688;688
0.24283933639526367;0;689;689
0.0698297768831253;0;690;690
0.07370837032794952;0;691;691
0.1289384812116623;0;692;692
0.9134038090705872;0;693;693
0.11796188354492188;0;694;694
0.04742389917373657;0;695;695
0.11057303845882416;0;696;696
0.7681292295455933;0;697;697
0.060834214091300964;0;698;698
0.21499717235565186;0;699;699
0.16456790268421173;0;700;700
0.24968379735946655;0;701;701
0.2076483964920044;0;702;702
0.344897985458374;0;703;703
0.05204029381275177;0;704;704
0.2296399623155594;0;705;705
0.08534638583660126;0;706;706
0.05120011046528816;0;707;707
0.11045144498348236;0;708;708
0.1609126627445221;0;709;709
0.21291914582252502;0;710;710
0.08887284994125366;0;711;711
0.09313014149665833;0;712;712
0.3196095824241638;0;713;713
0.060242947190999985;0;714;714
0.3094401955604553;0;715;715
0.1759571135044098;0;716;716
0.5593764185905457;0;717;717
0.14292755722999573;0;718;718
0.09916774928569794;0;719;719
0.03742167353630066;0;720;720
0.08169712126255035;0;721;721
0.1322263479232788;0;722;722
0.06426085531711578;0;723;723
0.07871518284082413;0;724;724
0.16264109313488007;0;725;725
0.10531594604253769;0;726;726
0.03483001887798309;0;727;727
0.08776099234819412;0;728;728
0.06805337965488434;0;729;729
0.021892717108130455;0;730;730
0.07078441232442856;0;731;731
0.12792262434959412;0;732;732
0.18995441496372223;0;733;733
0.5224831700325012;0;734;734
0.04217211902141571;0;735;735
0.09652864187955856;0;736;736
0.032798200845718384;0;737;737
0.34766295552253723;0;738;738
0.16050773859024048;0;739;739
0.08588233590126038;0;740;740
0.1765240877866745;0;741;741
0.06999152153730392;0;742;742
0.13605672121047974;0;743;743
0.16575393080711365;0;744;744
0.1528337597846985;0;745;745
0.08086094260215759;0;746;746
0.05648881569504738;0;747;747
0.1668350100517273;0;748;748
0.1876196563243866;0;749;749
0.02159951999783516;0;750;750
0.02089572697877884;0;751;751
0.01781582273542881;0;752;752
0.04065748304128647;0;753;753
1.4475467205047607;0;754;754
0.3806169927120209;0;755;755
0.015373704954981804;0;756;756
0.04590756073594093;0;757;757
0.03279231861233711;0;758;758
0.24933424592018127;0;759;759
0.2646351158618927;0;760;760
0.0362120047211647;0;761;761
0.03344611078500748;0;762;762
0.0361328087747097;0;763;763
0.3554246127605438;0;764;764
0.6409153938293457;0;765;765
0.10910528898239136;0;766;766
0.09306169301271439;0;767;767
0.052478887140750885;0;768;768
0.11778849363327026;0;769;769
0.013172836974263191;0;770;770
0.11767104268074036;0;771;771
0.042691946029663086;0;772;772
0.005379885900765657;0;773;773
0.03783412650227547;0;774;774
0.29787585139274597;0;775;775
0.0580742247402668;0;776;776
0.043204762041568756;0;777;777
0.17595413327217102;0;778;778
0.1023181676864624;0;779;779
0.024944152683019638;0;780;780
0.21387933194637299;0;781;781
1.0504251718521118;0;782;782
0.5268551707267761;0;783;783
0.012526102364063263;0;784;784
0.04608479142189026;0;785;785
0.16035376489162445;0;786;786
0.012095246464014053;0;787;787
0.09921280294656754;0;788;788
0.7634531259536743;0;789;789
0.0717061460018158;0;790;790
0.06514151394367218;0;791;791
0.03680912032723427;0;792;792
0.009088988415896893;0;793;793
0.09106279909610748;0;794;794
0.008400533348321915;0;795;795
0.045444048941135406;0;796;796
0.07586587965488434;0;797;797
0.1318759322166443;0;798;798
0.08502278476953506;0;799;799
0.05390988290309906;0;800;800
0.046520669013261795;0;801;801
0.021685516461730003;0;802;802
0.11113177239894867;0;803;803
0.15103420615196228;0;804;804
0.008570654317736626;0;805;805
0.21639218926429749;0;806;806
0.20507460832595825;0;807;807
0.03819645941257477;0;808;808
0.09870357811450958;0;809;809
1.0946916341781616;0;810;810
0.08287972956895828;0;811;811
0.06848005950450897;0;812;812
0.04931734502315521;0;813;813
0.15786677598953247;0;814;814
0.12793654203414917;0;815;815
0.10561553388834;0;816;816
0.014065328985452652;0;817;817
0.010240980423986912;0;818;818
0.07189778983592987;0;819;819
0.15744397044181824;0;820;820
0.04627605900168419;0;821;821
0.0216829814016819;0;822;822
0.026068605482578278;0;823;823
0.17819607257843018;0;824;824
0.15548324584960938;0;825;825
0.4414054751396179;0;826;826
0.005766992457211018;0;827;827
0.017141757532954216;0;828;828
0.10424623638391495;0;829;829
0.006800278089940548;0;830;830
0.024264667183160782;0;831;831
0.04727640375494957;0;832;832
0.008441970683634281;0;833;833
0.28849735856056213;0;834;834
0.17487895488739014;0;835;835
0.1406937837600708;0;836;836
0.2711336612701416;0;837;837
0.04516705498099327;0;838;838
0.005783189088106155;0;839;839
0.007630149368196726;0;840;840
0.015179561451077461;0;841;841
0.05427262559533119;0;842;842
0.18854764103889465;0;843;843
0.06190778315067291;0;844;844
0.011835111305117607;0;845;845
0.08127376437187195;0;846;846
0.12504050135612488;0;847;847
0.10459070652723312;0;848;848
0.12227631360292435;0;849;849
0.49915438890457153;0;850;850
0.011693840846419334;0;851;851
0.06243787333369255;0;852;852
0.04120931774377823;0;853;853
1.2121723890304565;0;854;854
0.08271314203739166;0;855;855
0.2748377323150635;0;856;856
0.1515285074710846;0;857;857
0.49601835012435913;0;858;858
0.1356269270181656;0;859;859
0.028242789208889008;0;860;860
0.03448842465877533;0;861;861
0.16441220045089722;0;862;862
0.717327892780304;0;863;863
0.010478065349161625;0;864;864
0.16638725996017456;0;865;865
0.1481381356716156;0;866;866
0.503639280796051;0;867;867
0.7128055095672607;0;868;868
0.817399263381958;0;869;869
0.023863807320594788;0;870;870
0.11345537006855011;0;871;871
0.0658864751458168;0;872;872
0.08022503554821014;0;873;873
0.1599615216255188;0;874;874
0.06559772789478302;0;875;875
0.06497568637132645;0;876;876
0.057901158928871155;0;877;877
0.5110807418823242;0;878;878
0.015291571617126465;0;879;879
0.10715985298156738;0;880;880
0.030831769108772278;0;881;881
0.13094793260097504;0;882;882
0.3086867034435272;0;883;883
0.16717439889907837;0;884;884
0.11333838105201721;0;885;885
0.05581136792898178;0;886;886
0.04624909535050392;0;887;887
0.06371316313743591;0;888;888
0.021902533248066902;0;889;889
0.0313144288957119;0;890;890
0.04205440357327461;0;891;891
0.044943053275346756;0;892;892
0.15835832059383392;0;893;893
0.6384454369544983;0;894;894
0.15992213785648346;0;895;895
0.2917001247406006;0;896;896
0.09509226679801941;0;897;897
0.01841287687420845;0;898;898
0.03122110292315483;0;899;899
0.16340012848377228;0;900;900
0.1545751392841339;0;901;901
0.012984834611415863;0;902;902
0.006681915372610092;0;903;903
0.09523287415504456;0;904;904
0.02694726549088955;0;905;905
0.20129969716072083;0;906;906
0.18621720373630524;0;907;907
0.04211011156439781;0;908;908
0.11300481855869293;0;909;909
0.013626204803586006;0;910;910
0.2644834816455841;0;911;911
0.1372717171907425;0;912;912
0.018066762015223503;0;913;913
0.05081997439265251;0;914;914
0.050820305943489075;0;915;915
0.08528018742799759;0;916;916
1.5631114519120355e+28;0;917;917
0.015043588355183601;0;918;918
0.20204836130142212;0;919;919
0.046191781759262085;0;920;920
0.012248186394572258;0;921;921
0.12401469051837921;0;922;922
0.08922413736581802;0;923;923
0.1867881566286087;0;924;924
0.10816638171672821;0;925;925
0.0029381124768406153;0;926;926
0.09199856221675873;0;927;927
0.026996461674571037;0;928;928
0.23372161388397217;0;929;929
0.0036733602173626423;0;930;930
0.146034836769104;0;931;931
0.11804904043674469;0;932;932
